Group ,Watch,Dominant,Subordinate,Interaction,,,,
NCoastSE,21-Jan,YYBN,YGGN,B,,,,
NCoastSE,21-Jan,YYBN,GWNN,B,,,,
NCoastSE,21-Jan,YYBN,YGGN,B,,,,
NCoastSE,21-Jan,YYBN,YGWY,B,,,,
NCoastSE,21-Jan,NOBA,YGGN,D,,,,
NCoastSE,21-Feb,YGGN,YGWY,B,,,,
NCoastSE,21-Feb,NOBA,YGWY,P,,,,
NCoastSE,22-Jan,YYBN,YGGN,D,,,,
NCoastSE,22-Jan,YYBN,YGGN,D,,,,
NCoastSE,22-Jan,YYBN,YGGN,B,,,,
NCoastSE,22-Jan,YYBN,YGGN,D,,,,
NCoastSE,22-Jan,YYBN,YGGN,D,,,,
NCoastSE,22-Feb,NOBA,YYBN,P,,,,
NCoastSE,22-Feb,YGGN,GWNN,B,,,,
NCoastSE,22-Feb,YGGN,YGWY,C,,,,
NCoastSE,22-Feb,YGGN,GWNN,B,,,,
NCoastSE,22-Feb,NOBA,YGGN,P,,,,
NCoastSE,22-Feb,NOBA,YGWY,C,,,,
NCoastSE,22-Feb,NOBA,GWNN,P,,,,
NCoastSE,22-Feb,NOBA,YGWY,P,,,,
NCoastSE,22-Feb,NOBA,YGWY,C,,,,
NCoastSE,22-Feb,NOBA,YGWY,C,,,,
NCoastSE,22-Feb,NOBA,YRBR,C,,,,
NCoastSE,22-Feb,NOBA,GWNN,C,,,,
NCoastSE,22-Feb,NOBA,YGGN,C,,,,
NCoastSE,22-Feb,NOBA,YGGN,C,,,,
NCoastSE,22-Feb,NOBA,GWNN,C,,,,
NCoastSE,22-Feb,NOBA,YGWY,P,,,,
NCoastSE,22-Feb,NOBA,YGWY,D,,,,
NCoastSE,23-Feb,YYBN,GWNN,P,,,,
NCoastSE,23-Feb,YYBN,GWNN,B,,,,
NCoastSE,22-Feb,NOBA,GWNN,P,,,,
NCoastSE,23-Feb,NOBA,YYBN,P,,,,
NCoastSE,23-Feb,NOBA,GWNN,D,,,,
NCoastSE,22-Feb,NOBA,YRBR,D,,,,
NCoastSE,23-Feb,NOBA,GWNN,P,,,,
NCoastSE,23-Feb,NOBA,GWNN,D,,,,
NCoastSE,23-Feb,NOBA,GWNN,C,,,,
NCoastSE,23-Feb,YYBN,YRBR,B,,,,
NCoastSE,23-Feb,NOBA,YYBN,P,,,,
NCoastSE,23-Feb,NOBA,YRBR,C,,,,
NCoastSE,23-Feb,YYBN,YRBR,P,,,,
NCoastSE,23-Feb,YYBN,YRBR,C,,,,
NCoastSE,23-Feb,YYBN,YRBR,D,,,,
NCoastSE,23-Feb,YYBN,YRBR,B,,,,
NCoastSE,23-Feb,YYBN,YRBR,B,,,,
NCoastSE,23-Feb,YYBN,GWNN,B,,,,
NCoastSE,23-Feb,YYBN,GWNN,P,,,,
NCoastSE,23-Feb,YYBN,GWNN,P,,,,
NCoastSE,24-Jan,NOBA,YYBN,P,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,YGGN,B,,,,
NCoastSE,24-Jan,YYBN,GWNN,C,,,,
NCoastSE,24-Jan,YYBN,YGWY,B,,,,
NCoastSE,24-Jan,YYBN,GWNN,C,,,,
NCoastSE,24-Jan,NOBA,GWNN,C,,,,
NCoastSE,24-Jan,NOBA,YGWY,C,,,,
NCoastSE,24-Jan,NOBA,GWNN,C,,,,
NCoastSE,24-Jan,NOBA,YGWY,C,,,,
NCoastSE,24-Jan,YYBN,GWNN,C,,,,
NCoastSE,24-Jan,NOBA,YGWY,C,,,,
NCoastSE,25-Feb,YGGN,YGWY,P,,,,
NCoastSE,25-Feb,YGGN,GWNN,P,,,,
NCoastSE,25-Feb,YGGN,YGWY,B,,,,
NCoastSE,25-Feb,YGGN,YGWY,D,,,,
NCoastSE,25-Feb,YGGN,GWNN,D,,,,
NCoastSE,26-Jan,NOBA,YYBN,B,,,,
NCoastSE,26-Feb,YYBN,YGWY,B,,,,
NCoastSE,26-Feb,YGWY,YYBN,B,,,,
NCoastSE,26-Feb,YYBN,YGWY,B,,,,
NCoastSE,26-Feb,NOBA,YGWY,C,,,,
NCoastSE,27-Jan,NOBA,YYBN,B,,,,
NCoastSE,27-Jan,NOBA,YYBN,B,,,,
NCoastSE,27-Jan,NOBA,GWNN,C,,,,
NCoastSE,27-Jan,YYBN,YGWY,B,,,,
NCoastSE,27-Jan,YYBN,GWNN,B,,,,
NCoastSE,27-Jan,YYBN,YGWY,B,,,,
NCoastSE,27-Jan,YYBN,GWNN,B,,,,
NCoastSE,27-Jan,YYBN,GWNN,B,,,,
NCoastSE,27-Jan,NOBA,YYBN,P,,,,
NCoastSE,27-Jan,NOBA,GWNN,C,,,,
NCoastSE,27-Jan,NOBA,YGWY,B,,,,
NCoastSE,27-Jan,YYBN,GWNN,C,,,,
NCoastSE,27-Jan,YYBN,YRBR,B,,,,
NCoastSE,27-Jan,YYBN,YRBR,C,,,,
NCoastSE,27-Feb,NOBA,GWNN,D,,,,
NCoastSE,28-Jan,NOBA,YYBN,B,,,,
NCoastSE,28-Jan,NOBA,YYBN,B,,,,
NCoastSE,28-Jan,NOBA,YYBN,P,,,,
NCoastSE,28-Jan,NOBA,YYBN,P,,,,
NCoastSE,28-Jan,YYBN,GWNN,C,,,,
NCoastSE,28-Jan,YYBN,GWNN,B,,,,
NCoastSE,28-Feb,YYBN,YGWY,D,,,,
NCoastSE,28-Feb,YYBN,YGWY,D,,,,
NCoastSE,28-Feb,YYBN,YGWY,D,,,,
NCoastSE,28-Feb,YYBN,GWNN,D,,,,
NCoastSE,28-Feb,YYBN,YGWY,D,,,,
NCoastSE,28-Feb,YYBN,YGWY,C,,,,
NCoastSE,28-Feb,YYBN,GWNN,B,,,,
NCoastSE,28-Feb,YYBN,YGWY,B,,,,
NCoastSE,28-Feb,YYBN,GWNN,B,,,,
LookoutSE,01-Apr,1NOBA,YYYY-W,D,,,,
LookoutSE,01-Apr,1NOBA,YYYY-W,P,,,,
LookoutSE,02-May,1NOBA,YYYY-W,B,,,,
LookoutSE,02-May,1NOBA,YYYY-W,P,,,,
LookoutSE,02-May,1NOBA,YYYY-W,B,,,,
LookoutSE,01-Jun,1NOBA,BRBR-W,D,,,,
LookoutSE,02-Jun,1NOBA,GGGB-W,B,,,,
LookoutSE,01-Jul,1NOBA,YYYY-W,P,,,,
LookoutSE,01-Jul,YYYY-W,RYWR,C,,,,
LookoutSE,01-Jul,1NOBA,BRBR-W,P,,,,
LookoutSE,01-Jul,1NOBA,BRBR-W,P,,,,
LookoutSE,01-Jul,YYYY-W,RYWR,C,,,,
LookoutSE,01-Jul,1NOBA,BRBR-W,B,,,,
LookoutSE,01-Jul,YYYY-W,GGGB-W,B,,,,
LookoutSE,01-Jul,1NOBA,GGGB-W,B,,,,
LookoutSE,01-Jul,1NOBA,GGGB-W,D,,,,
LookoutSE,01-Jul,1NOBA,GGGB-W,D,,,,
LookoutSE,01-Jul,1NOBA,BRBR-W,D,,,,
LookoutSE,01-Jul,1NOBA,BRBR-W,B,,,,
LookoutSE,01-Jul,1NOBA,GGGB-W,B,,,,
LookoutSE,01-Jul,GGGB-W,YYYY-W,B,,,,
LookoutSE,01-Jul,GGGB-W,YYYY-W,D,,,,
LookoutSE,01-Jul,GGGB-W,YYYY-W,D,,,,
LookoutSE,01-Aug,1NOBA,GGGB-W,D,,,,
LookoutSE,01-Aug,1NOBA,GGGB-W,D,,,,
LookoutSE,01-Aug,1NOBA,GGGB-W,C,,,,
LookoutSE,01-Aug,1NOBA,GGGB-W,D,,,,
LookoutSE,01-Aug,1NOBA,YYYY-W,P,,,,
LookoutSE,01-Aug,GGGB-W,YYYY-W,B,,,,
LookoutSE,01-Aug,GGGB-W,YYYY-W,B,,,,
LookoutSE,01-Sep,GGGB-W,YYYY-W,B,,,,
LookoutSE,01-Sep,1NOBA,RYWR,B,,,,
LookoutSE,02-Sep,YYYY-W,RYWR,D,,,,
LookoutSE,01-Dec,1NOBA,GGGB-W,P,,,,
LookoutSE,01-Dec,2NOBA,2NOBA,NA,,,,
HAY1_N,3,WWRR,GWNY,D,,,,
HAY1_N,3,WGRW,GWNY,D,,,,
HAY1_N,3,NOBA,WGRW,D,,,,
HAY1_N,3,NOBA,WGRW,D,,,,
HAY1_N,3,NOBA,WGRW,C,,,,
HAY1_N,3,BBBB,WGRW,D,,,,
HAY1_N,4,NOBA,GWNY,D,,,,
HAY1_N,4,NOBA,GWNY,D,,,,
HAY1_N,4,NOBA,GWNY,B,,,,
HAY1_N,4,NOBA,GWNY,B,,,,
HAY1_N,4,NOBA,WGRW,D,,,,
HAY1_N,4,GGRR,GYRY,P,,,,
HAY1_N,4,GGRR,GYRY,D,,,,
HAY1_N,4,WGRW,BGWG,D,,,,
HAY1_N,4,WWRR,WGRW,P,,,,
HAY1_N,4,WWRR,WGRW,D,,,,
HAY1_N,4,WWRR,WGRW,D,,,,
HAY1_N,5,WWRR,BBBB,D,,,,
HAY1_N,5,NOBA,BGWG,D,,,,
HAY1_N,5,NOBA,BGWG,D,,,,
HAY1_N,5,NOBA,BGWG,B,,,,
HAY1_N,5,NOBA,BGWG,B,,,,
HAY1_N,5,NOBA,BGWG,B,,,,
HAY1_N,5,NOBA,BGWG,B,,,,
HAY1_N,5,NOBA,BGWG,B,,,,
HAY1_N,5,NOBA,BBBB,D,,,,
HAY1_N,5,NOBA,BBBB,B,,,,
HAY1_N,5,NOBA,BBBB,B,,,,
HAY1_N,5,NOBA,GYRY,D,,,,
HAY1_N,5,NOBA,GYRY,D,,,,
HAY1_N,5,NOBA,GYRY,B,,,,
HAY1_N,5,GGRR,WGRW,D,,,,
HAY1_N,5,WWRR,GYRY,D,,,,
HAY1_N,5,WWRR,GGRR,P,,,,
HAY1_N,5,WWRR,GGRR,D,,,,
HAY1_N,5,WWRR,BGWG,D,,,,
HAY1_N,5,WWRR,BGWG,B,,,,
HAY1_N,5,WWRR,WGRW,D,,,,
HAY1_N,6,NOBA,BGWG,D,,,,
HAY1_N,6,NOBA,BGWG,D,,,,
HAY1_N,6,NOBA,BGWG,B,,,,
HAY1_N,6,NOBA,GYRY,D,,,,
HAY1_N,6,GYRY,WGRW,D,,,,
HAY1_N,6,GGRR,GYRY,D,,,,
HAY1_N,6,BBBB,WGRW,D,,,,
HAY1_N,6,GGRR,BGWG,D,,,,
HAY1_N,6,GGRR,BGWG,D,,,,
HAY1_N,6,NOBA,BBBB,D,,,,
HAY1_N,6,WWRR,GGRR,D,,,,
HAY1_N,6,WWRR,BGWG,D,,,,
HAY1_N,6,WWRR,BGWG,D,,,,
HAY1_N,6,WWRR,BGWG,D,,,,
HAY1_N,6,WWRR,BGWG,B,,,,
HAY1_N,6,WWRR,BBBB,D,,,,
HAY1_N,7,NOBA,WGRW,D,,,,
HAY1_N,7,BBBB,NOBA,D,,,,
HAY1_N,7,NOBA,BBBB,D,,,,
HAY1_N,7,NOBA,BBBB,C,,,,
HAY1_N,7,GGRR,BBBB,D,,,,
HAY1_N,7,GGRR,WGRW,D,,,,
HAY1_N,8,GWNY,GYRY,D,,,,
HAY1_N,8,GWNY,GYRY,D,,,,
HAY1_N,8,GWNY,BBBB,D,,,,
HAY1_N,8,GYRY,WGRW,D,,,,
HAY1_N,8,GWNY,BGWG,P,,,,
HAY1_N,8,GWNY,BGWG,D,,,,
HAY1_N,8,GWNY,BGWG,C,,,,
HAY1_N,8,GWNY,BGWG,B,,,,
HAY1_N,9,NOBA,GYRY,D,,,,
HAY1_N,9,GGRR,GYRY,D,,,,
HAY1_N,9,WGRW,GGRR,D,,,,
HAY1_N,9,RGWG,WGRW,D,,,,
HAY1_N,10,GYRY,BBBB,D,,,,
HAY1_N,10,NOBA,BBBB,D,,,,
HAY1_N,10,BBBB,BGWG,D,,,,
HAY1_N,10,BBBB,BGWG,D,,,,
HAY1_N,10,GYRY,WGRW,D,,,,
HAY1_N,10,WWRR,BGWG,D,,,,
HAY1_N,10,GYRY,WGRW,D,,,,
HAY1_N,10,NOBA,WGRW,D,,,,
HAY1_N,10,GGRR,GWNY,P,,,,
HAY1_N,10,NOBA,GYRY,D,,,,
HAY1_N,10,GGRR,WGRW,D,,,,
HAY1_N,10,WWRR,WGRW,P,,,,
HAY1_N,10,WWRR,WGRW,D,,,,
HAY1_N,10,WWRR,GYRY,D,,,,
HAY1_N,10,BGWG,WWRR,D,,,,
HAY1_N,10,GGRR,BGWG,P,,,,
SPB_N_CURVE,18-Jan,RRRY-W,WGWG-W,D,,,,
SPB_N_CURVE,18-Jan,WGWG-W,BYBY-W,B,,,,
SPB_N_CURVE,18-Jan,WGWG-W,BBRW,B,,,,
SPB_N_CURVE,20-Feb,WGWG-W,BBRW,P,,,,
SPB_N_CURVE,22-Jan,BYBY-W,GGGY-W,D,,,,
SPB_N_CURVE,22-Jan,BYBY-W,GGGY-W,D,,,,
SPB_N_CURVE,22-Jan,BYBY-W,GGGY-W,C,,,,
SPB_N_CURVE,22-Jan,BYBY-W,GGGY-W,C,,,,
SPB_N_CURVE,25-Jan,BYBY-W,GGGY-W,D/B?,,,,
SPB_N_CURVE,25-Jan,WGWG-W,NOBA,D,,,,
SPB_N_CURVE,27-Jan,WGWG-W,NOBA,B,,,,
E_Hay,29-Jan,GNGW,RNWN,D,,,,
E_Hay,30-Jan,BRNG,RNWN,B,,,,
E_Hay,30-Jan,BRNG,RNWN,B,,,,
E_Hay,30-Jan,RNWN,BRNG,B,,,,
E_Hay,30-Jan,BRNG,XRXX,B,,,,
E_Hay,30-Jan,BRNG,BRYN,C,,,,
E_Hay,30-Jan,BRNG,BRYN,D,,,,
E_Hay,30-Jan,BRNG,RNWN,C,,,,
E_Hay,31-Jan,YGRW,WNRB,D,,,,
E_Hay,31-Jan,YGRW,XRXX,D,,,,
E_Hay,31-Jan,YGRW,WNRB,D,,,,
E_Hay,31-Jan,GNGW,WNRB,B,,,,
E_Hay,01-Jan,GNGW,XRXX,P,,,,
E_Hay,01-Jan,GNGW,XRXX,P,,,,
E_Hay,01-Jan,WNRB,YGRW,B,,,,
E_Hay,01-Feb,BRYN,XRXX,D,,,,
E_Hay,01-Feb,XRXX,BRYN,B,,,,
E_Hay,01-Feb,WNRB,BRYN,D,,,,
E_Hay,01-Feb,WNRB,GNGW,B,,,,
E_Hay,01-Feb,WNRB,GNGW,D,,,,
E_Hay,01-Feb,WNRB,BRNG,D,,,,
E_Hay,01-Jun,GNGW,BRYN,B,,,,
E_Hay,01-Jul,WNRB,BRNG,P,,,,
E_Hay,01-Jul,BRNG,YGRW,B,,,,
E_Hay,01-Jul,BRNG,XRXX,D,,,,
E_Hay,01-Aug,RNWN,GNGW,D,,,,
E_Hay,01-Aug,BRNG,WNRB,D,,,,
E_Hay,01-Aug,XRXX,BRNG,C,,,,
E_Hay,01-Sep,YGRW,WNRB,B,,,,
E_Hay,01-Sep,BRYN,YGRW,D,,,,
E_Hay,01-Sep,RNWN,BRNG,P,,,,
E_Hay,01-Sep,BRNG,WNRB,B,,,,
E_Hay,01-Sep,WNRB,GNGW,B,,,,
E_Hay,01-Sep,WNRB,BRNG,P,,,,
E_Hay,01-Sep,WNRB,BRNG,P,,,,
E_Hay,01-Sep,BRNG,WNRB,B,,,,
E_Hay,01-Sep,WNRB,BRNG,D,,,,
E_Hay,01-Sep,BRNG,BRYN,B,,,,
E_Hay,01-Nov,YGRW,XRXX,D,,,,
E_Hay,01-Nov,GNGW,YGRW,D,,,,
E_Hay,01-Nov,GNGW,NOBA,P,,,,
E_Hay,01-Nov,BRNG,NOBA,B,,,,
E_Hay,01-Nov,BRNG,GNGW,B,,,,
E_Hay,01-Nov,BRNG,NOBA,C,,,,
E_Hay,01-Nov,NOBA,BRNG,B,,,,
E_Hay,01-Nov,BRNG,NOBA,B,,,,
E_Hay,01-Nov,GNGW,BRNG,P,,,,
E_Hay,02-Nov,NOBA,BRNG,B,,,,
E_Hay,02-Nov,BRNG,NOBA,P,,,,
E_Hay,02-Nov,BRNG,GNGW,B,,,,
E_Hay,02-Nov,BRNG,NOBA,B,,,,
E_Hay,02-Nov,BRNG,NOBA,B,,,,
E_Hay,02-Nov,NOBA,GNGW,B,,,,
E_Hay,02-Nov,NOBA,GNGW,B,,,,
E_Hay,02-Nov,NOBA,GNGW,B,,,,
E_Hay,02-Nov,NOBA,BRNG,P,,,,
E_Hay,02-Nov,NOBA,BRNG,B,,,,
E_Hay,02-Nov,BRNG,NOBA,B,,,,
staff_3,01-Mar,RBNR,WRBY,B,,,,
staff_3,0-0, YYNY, YYNY,NA,,,,
staff_3,0-0, NGYN, NGYN,NA,,,,
staff_3,13-Feb,RBNR,WRGY,D,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,C,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,17-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B/P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,18-Jan,RGGN,BWBN,D,,,,
Rd_Flats_Swede_gate,18-Jan,RGGN,BWBN,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B/P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,18-Jan,RGGN,BWBN,D,,,,
Rd_Flats_Swede_gate,18-Jan,RGGN,BWBN,P,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,RGGN,D,,,,
Rd_Flats_Swede_gate,18-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,GBYW,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,GBYW,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,GBYW,B,,,,
Rd_Flats_Swede_gate,19-Jan,GBYW,NOBA,B,,,,
Rd_Flats_Swede_gate,19-Jan,GBYW,NOBA,B,,,,
Rd_Flats_Swede_gate,19-Jan,GBYW,NOBA,P,,,,
Rd_Flats_Swede_gate,19-Jan,GBYW,NOBA,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,GBYW,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,19-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,GBYW,D,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,D,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,D,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,BWBN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,D,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,P,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,C,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RGGN,C,,,,
Rd_Flats_Swede_gate,20-Jan,RGGN,WGGG,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,D,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,B,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,RNBB,P,,,,
Rd_Flats_Swede_gate,20-Jan,WGGG,NOBA,C,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RGGN,D,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RGGN,B,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RNBB,D,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RNBB,B,,,,
Rd_Flats_Swede_gate,20-2,WGGG,NOBA,C,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RNBB,C,,,,
Rd_Flats_Swede_gate,20-2,WGGG,RGGN,C,,,,
Rd_Flats_Swede_gate,20-2,RNBB,RGGN,B,,,,
Rd_Flats_Swede_gate,20-2,RNBB,RGGN,D,,,,
Rd_Flats_Swede_gate,20-2,RNBB,RGGN,B,,,,
Rd_Flats_Swede_gate,20-2,RNBB,RGGN,B,,,,
Rd_Flats_Swede_gate,20-2,RNBB,RGGN,B,,,,
